vid,yid,start,end,raw-text,tokenized-text,gloss,split,start_time,end_time,total_start_sec,total_end_sec,filename
BwIIUBEqyzM-00:09:14.520-00:09:20.726,BwIIUBEqyzM,00:09:14.520,00:09:20.726,So you can feed your information if you are a SSI recipient with children and did not file tax returns.,so you can feed your information if you are a ssi recipient with children and did not file tax returns,,train,1900-01-01 00:09:14.520,1900-01-01 00:09:20.726,554.52,560.726,video(554.52-560.726).mp4
BwIIUBEqyzM-00:09:20.726-00:09:25.899,BwIIUBEqyzM,00:09:20.726,00:09:25.899,"When you put in your information, you can get your money if you are qualified.",when you put in your information you can get your money if you are qualified,,train,1900-01-01 00:09:20.726,1900-01-01 00:09:25.899,560.726,565.899,video(560.726-565.899).mp4
BwIIUBEqyzM-00:09:25.899-00:09:42.248,BwIIUBEqyzM,00:09:25.899,00:09:42.248,"In the world of sports, there may be a quicker return to ""normal,"" with sports games - but without fans.",in the world of sports there may be a quicker return to normal with sports games but without fans,,train,1900-01-01 00:09:25.899,1900-01-01 00:09:42.248,565.899,582.248,video(565.899-582.248).mp4
BwIIUBEqyzM-00:09:42.248-00:09:55.195,BwIIUBEqyzM,00:09:42.248,00:09:55.195,UFC President Dana White said the UFC would hold a match on May 9 but the location is unknown.,ufc president dana white said the ufc would hold a match on may 9 but the location is unknown,,train,1900-01-01 00:09:42.248,1900-01-01 00:09:55.195,582.248,595.195,video(582.248-595.195).mp4
BwIIUBEqyzM-00:09:55.195-00:10:03.836,BwIIUBEqyzM,00:09:55.195,00:10:03.836,He is likely thinking of filming a fight but with no in-person audience.,he is likely thinking of filming a fight but with no in person audience,,train,1900-01-01 00:09:55.195,1900-01-01 00:10:03.836,595.195,603.836,video(595.195-603.836).mp4
BwIIUBEqyzM-00:10:03.836-00:10:23.123,BwIIUBEqyzM,00:10:03.836,00:10:23.123,"He previously wanted to hold a fight this Saturday on tribal land in California, but executives at ESPN and Disney pushed back on the idea.",he previously wanted to hold a fight this saturday on tribal land in california but executives at espn and disney pushed back on the idea,,train,1900-01-01 00:10:03.836,1900-01-01 00:10:23.123,603.836,623.123,video(603.836-623.123).mp4
BwIIUBEqyzM-00:10:23.123-00:10:25.291,BwIIUBEqyzM,00:10:23.123,00:10:25.291,But there's a match coming up.,but there 's a match coming up,,train,1900-01-01 00:10:23.123,1900-01-01 00:10:25.291,623.123,625.291,video(623.123-625.291).mp4
BwIIUBEqyzM-00:10:25.291-00:10:27.899,BwIIUBEqyzM,00:10:25.291,00:10:27.899,Florida Gov.,florida gov.,,train,1900-01-01 00:10:25.291,1900-01-01 00:10:27.899,625.291,627.899,video(625.291-627.899).mp4
BwIIUBEqyzM-00:10:27.899-00:10:43.809,BwIIUBEqyzM,00:10:27.899,00:10:43.809,Ron DeSantis has authorized the WWE to tape matches at their private venue in Orlando.,ron desantis has authorized the wwe to tape matches at their private venue in orlando,,train,1900-01-01 00:10:27.899,1900-01-01 00:10:43.809,627.899,643.809,video(627.899-643.809).mp4
BwIIUBEqyzM-00:10:43.809-00:11:08.067,BwIIUBEqyzM,00:10:43.809,00:11:08.067,Dr. Anthony Fauci said in an interview with ESPN that it would be safe to have professional sports game come back if the games are held without fans and the players are kept in hotels with frequent testing.,dr. anthony fauci said in an interview with espn that it would be safe to have professional sports game come back if the games are held without fans and the players are kept in hotels with frequent testing,,train,1900-01-01 00:10:43.809,1900-01-01 00:11:08.067,643.809,668.067,video(643.809-668.067).mp4
BwIIUBEqyzM-00:11:08.067-00:11:10.302,BwIIUBEqyzM,00:11:08.067,00:11:10.302,That's all the updates I have for today.,that 's all the updates i have for today,,train,1900-01-01 00:11:08.067,1900-01-01 00:11:10.302,668.067,670.302,video(668.067-670.302).mp4
BwIIUBEqyzM-00:11:10.302-00:11:12.672,BwIIUBEqyzM,00:11:10.302,00:11:12.672,See you tomorrow and stay with the light!,see you tomorrow and stay with the light,,train,1900-01-01 00:11:10.302,1900-01-01 00:11:12.672,670.302,672.672,video(670.302-672.672).mp4
BwIIUBEqyzM-00:11:12.672-00:11:13.972,BwIIUBEqyzM,00:11:12.672,00:11:13.972,Captioned by aslcaptions.com,captioned by aslcaptions.com,,train,1900-01-01 00:11:12.672,1900-01-01 00:11:13.972,672.672,673.972,video(672.672-673.972).mp4
Bz95GFOr1jQ-00:00:05.259-00:00:09.279,Bz95GFOr1jQ,00:00:05.259,00:00:09.279,"Because of the pandemic, hospitals are changing and will be different now.",because of the pandemic hospitals are changing and will be different now,,train,1900-01-01 00:00:05.259,1900-01-01 00:00:09.279,5.259,9.279,video(5.259-9.279).mp4
Bz95GFOr1jQ-00:00:09.233-00:00:12.166,Bz95GFOr1jQ,00:00:09.233,00:00:12.166,"If you need to go to the hospital, you need to be prepared.",if you need to go to the hospital you need to be prepared,If need go hospital need first plan.,valid,1900-01-01 00:00:09.233,1900-01-01 00:00:12.166,9.233,12.166,video(9.233-12.166).mp4
Bz95GFOr1jQ-00:00:12.380-00:00:15.460,Bz95GFOr1jQ,00:00:12.380,00:00:15.460,This guide is to help you be prepared for your hospital visit.,this guide is to help you be prepared for your hospital visit,,train,1900-01-01 00:00:12.380,1900-01-01 00:00:15.460,12.38,15.46,video(12.38-15.46).mp4
Bz95GFOr1jQ-00:00:15.460-00:00:24.160,Bz95GFOr1jQ,00:00:15.460,00:00:24.160,"Before the coronavirus pandemic, hospitals have good services that help you communicate clearly and ask you what services you need.",before the coronavirus pandemic hospitals have good services that help you communicate clearly and ask you what services you need,,train,1900-01-01 00:00:15.460,1900-01-01 00:00:24.160,15.46,24.16,video(15.46-24.16).mp4
Bz95GFOr1jQ-00:00:24.160-00:00:26.739,Bz95GFOr1jQ,00:00:24.160,00:00:26.739,This might include in-person sign language interpreters or Video Remote Interpreting (VRI).,this might include in person sign language interpreters or video remote interpreting vri,,train,1900-01-01 00:00:24.160,1900-01-01 00:00:26.739,24.16,26.739,video(24.16-26.739).mp4
Bz95GFOr1jQ-00:00:26.739-00:00:35.340,Bz95GFOr1jQ,00:00:26.739,00:00:35.340,"Now, during the coronavirus pandemic, most hospitals are very busy seeing a large number of patients and often cannot provide the same services like before.",now during the coronavirus pandemic most hospitals are very busy seeing a large number of patients and often can not provide the same services like before,,train,1900-01-01 00:00:26.739,1900-01-01 00:00:35.340,26.739,35.34,video(26.739-35.34).mp4
Bz95GFOr1jQ-00:00:35.340-00:00:37.140,Bz95GFOr1jQ,00:00:35.340,00:00:37.140,There are new rules now.,there are new rules now,,train,1900-01-01 00:00:35.340,1900-01-01 00:00:37.140,35.34,37.14,video(35.34-37.14).mp4
Bz95GFOr1jQ-00:00:37.140-00:00:39.042,Bz95GFOr1jQ,00:00:37.140,00:00:39.042,Many hospitals will not allow in-person interpreters.,many hospitals will not allow in person interpreters,,train,1900-01-01 00:00:37.140,1900-01-01 00:00:39.042,37.14,39.042,video(37.14-39.042).mp4
Bz95GFOr1jQ-00:00:39.042-00:00:40.840,Bz95GFOr1jQ,00:00:39.042,00:00:40.840,Family members or visitors cannot go in with you.,family members or visitors can not go in with you,,train,1900-01-01 00:00:39.042,1900-01-01 00:00:40.840,39.042,40.84,video(39.042-40.84).mp4
Bz95GFOr1jQ-00:00:40.840-00:00:44.320,Bz95GFOr1jQ,00:00:40.840,00:00:44.320,You may be alone for a long time when you are in the hospital.,you may be alone for a long time when you are in the hospital,,train,1900-01-01 00:00:40.840,1900-01-01 00:00:44.320,40.84,44.32,video(40.84-44.32).mp4
Bz95GFOr1jQ-00:00:44.320-00:00:55.219,Bz95GFOr1jQ,00:00:44.320,00:00:55.219,"Most doctors and nurses now wear masks and gloves and may talk to you from behind a window or curtain, so it may be harder to communicate.",most doctors and nurses now wear masks and gloves and may talk to you from behind a window or curtain so it may be harder to communicate,,train,1900-01-01 00:00:44.320,1900-01-01 00:00:55.219,44.32,55.219,video(44.32-55.219).mp4
C-lM9br1t-c-00:00:08.919-00:00:10.900,C-lM9br1t-c,00:00:08.919,00:00:10.900,Hello everyone.,hello everyone,,train,1900-01-01 00:00:08.919,1900-01-01 00:00:10.900,8.919,10.9,video(8.919-10.9).mp4
C-lM9br1t-c-00:00:10.980-00:00:15.259,C-lM9br1t-c,00:00:10.980,00:00:15.259,Welcome to Sign1News live.,welcome to sign1news live,,train,1900-01-01 00:00:10.980,1900-01-01 00:00:15.259,10.98,15.259,video(10.98-15.259).mp4
C-lM9br1t-c-00:00:15.259-00:00:17.039,C-lM9br1t-c,00:00:15.259,00:00:17.039,I'm Crystal Cousineau.,i 'm crystal cousineau,,train,1900-01-01 00:00:15.259,1900-01-01 00:00:17.039,15.259,17.039,video(15.259-17.039).mp4
C-lM9br1t-c-00:00:17.039-00:00:19.760,C-lM9br1t-c,00:00:17.039,00:00:19.760,Here are your top stories for today.,here are your top stories for today,,train,1900-01-01 00:00:17.039,1900-01-01 00:00:19.760,17.039,19.76,video(17.039-19.76).mp4
C-lM9br1t-c-00:00:27.440-00:00:43.799,C-lM9br1t-c,00:00:27.440,00:00:43.799,Isaias temporarily weakened into a tropical storm overnight but hurricane warnings are still in effect for parts of Florida.,isaias temporarily weakened into a tropical storm overnight but hurricane warnings are still in effect for parts of florida,,train,1900-01-01 00:00:27.440,1900-01-01 00:00:43.799,27.44,43.799,video(27.44-43.799).mp4
C-lM9br1t-c-00:00:43.799-00:00:53.539,C-lM9br1t-c,00:00:43.799,00:00:53.539,Dry air and windshear temporarily caused a downgrade.,dry air and windshear temporarily caused a downgrade,,train,1900-01-01 00:00:43.799,1900-01-01 00:00:53.539,43.799,53.539,video(43.799-53.539).mp4
C-lM9br1t-c-00:00:53.539-00:01:10.079,C-lM9br1t-c,00:00:53.539,00:01:10.079,"But forecasters say Isaias is still likely to bring storm surges, hurricane force winds, power outages and flooding along Florida's East Coast.",but forecasters say isaias is still likely to bring storm surges hurricane force winds power outages and flooding along florida 's east coast,,train,1900-01-01 00:00:53.539,1900-01-01 00:01:10.079,53.539,70.079,video(53.539-70.079).mp4
C-lM9br1t-c-00:01:10.079-00:01:23.239,C-lM9br1t-c,00:01:10.079,00:01:23.239,Current hurricane models predict the storm will impact Florida through Monday then by Tuesday start accelerating up to the Northeast.,current hurricane models predict the storm will impact florida through monday then by tuesday start accelerating up to the northeast,,train,1900-01-01 00:01:10.079,1900-01-01 00:01:23.239,70.079,83.239,video(70.079-83.239).mp4
C-lM9br1t-c-00:01:23.239-00:01:35.579,C-lM9br1t-c,00:01:23.239,00:01:35.579,Forecasters say Georgia and the Carolinas will begin to see some effects of the storm by Monday.,forecasters say georgia and the carolinas will begin to see some effects of the storm by monday,,train,1900-01-01 00:01:23.239,1900-01-01 00:01:35.579,83.239,95.579,video(83.239-95.579).mp4
C-lM9br1t-c-00:01:35.579-00:01:45.060,C-lM9br1t-c,00:01:35.579,00:01:45.060,Sign1News is monitoring all press conferences in the affected states that provide sign language interpretation.,sign1news is monitoring all press conferences in the affected states that provide sign language interpretation,,train,1900-01-01 00:01:35.579,1900-01-01 00:01:45.060,95.579,105.06,video(95.579-105.06).mp4
C-lM9br1t-c-00:01:45.060-00:01:56.000,C-lM9br1t-c,00:01:45.060,00:01:56.000,"As soon as we get updates, the interpreted press conferences will be posted on our Facebook and YouTube pages as well as on Roku and our website.",as soon as we get updates the interpreted press conferences will be posted on our facebook and youtube pages as well as on roku and our website,,train,1900-01-01 00:01:45.060,1900-01-01 00:01:56.000,105.06,116.0,video(105.06-116.0).mp4
C-lM9br1t-c-00:02:00.500-00:02:12.139,C-lM9br1t-c,00:02:00.500,00:02:12.139,Hundreds of federal agents are heading to several US cities where violence is surging this summer.,hundreds of federal agents are heading to several us cities where violence is surging this summer,,train,1900-01-01 00:02:00.500,1900-01-01 00:02:12.139,120.5,132.139,video(120.5-132.139).mp4
C-lM9br1t-c-00:02:12.139-00:02:18.460,C-lM9br1t-c,00:02:12.139,00:02:18.460,That's whether local officials want them there or not.,that 's whether local officials want them there or not,,train,1900-01-01 00:02:12.139,1900-01-01 00:02:18.460,132.139,138.46,video(132.139-138.46).mp4
C-lM9br1t-c-00:02:18.460-00:02:24.639,C-lM9br1t-c,00:02:18.460,00:02:24.639,"It's being called ""Operation Legend.""",it 's being called operation legend,,train,1900-01-01 00:02:18.460,1900-01-01 00:02:24.639,138.46,144.639,video(138.46-144.639).mp4
C-lM9br1t-c-00:02:24.639-00:02:37.280,C-lM9br1t-c,00:02:24.639,00:02:37.280,And Chicago is one of the cities seeing an influx of agents amid a spike in gun violence.,and chicago is one of the cities seeing an influx of agents amid a spike in gun violence,,train,1900-01-01 00:02:24.639,1900-01-01 00:02:37.280,144.639,157.28,video(144.639-157.28).mp4
C-lM9br1t-c-00:02:37.280-00:02:52.959,C-lM9br1t-c,00:02:37.280,00:02:52.959,"John Lausch, the United States Attorney for the Northern District, is leading the federal effort to cut violence in the city.",john lausch the united states attorney for the northern district is leading the federal effort to cut violence in the city,,train,1900-01-01 00:02:37.280,1900-01-01 00:02:52.959,157.28,172.959,video(157.28-172.959).mp4
C-lM9br1t-c-00:02:52.960-00:03:01.039,C-lM9br1t-c,00:02:52.960,00:03:01.039,He understands people have concerns about the influx of agents.,he understands people have concerns about the influx of agents,,train,1900-01-01 00:02:52.960,1900-01-01 00:03:01.039,172.96,181.039,video(172.96-181.039).mp4
C-lM9br1t-c-00:03:01.039-00:03:13.739,C-lM9br1t-c,00:03:01.039,00:03:13.739,He says the agents will not be in uniform like Chicago police officers and they will not be doing patrols.,he says the agents will not be in uniform like chicago police officers and they will not be doing patrols,,train,1900-01-01 00:03:01.039,1900-01-01 00:03:13.739,181.039,193.739,video(181.039-193.739).mp4
C-lM9br1t-c-00:03:13.740-00:03:32.099,C-lM9br1t-c,00:03:13.740,00:03:32.099,"Lausch says they will be in the background working with police on various cases, using cutting edge technology to help process critical evidence faster.",lausch says they will be in the background working with police on various cases using cutting edge technology to help process critical evidence faster,,train,1900-01-01 00:03:13.740,1900-01-01 00:03:32.099,193.74,212.099,video(193.74-212.099).mp4
C-lM9br1t-c-00:03:32.099-00:03:40.020,C-lM9br1t-c,00:03:32.099,00:03:40.020,In Chicago law enforcement is dealing with a staggering amount of violence.,in chicago law enforcement is dealing with a staggering amount of violence,,train,1900-01-01 00:03:32.099,1900-01-01 00:03:40.020,212.099,220.02,video(212.099-220.02).mp4
C-lM9br1t-c-00:03:40.020-00:03:52.439,C-lM9br1t-c,00:03:40.020,00:03:52.439,"Over the last 28 days, murders in Chicago are up 152% and shootings are up 62% compared to last year.",over the last 28 days murders in chicago are up 152% and shootings are up 62% compared to last year,,train,1900-01-01 00:03:40.020,1900-01-01 00:03:52.439,220.02,232.439,video(220.02-232.439).mp4
C-lM9br1t-c-00:03:52.459-00:03:58.539,C-lM9br1t-c,00:03:52.459,00:03:58.539,212 shooting victims have been kids.,212 shooting victims have been kids,,train,1900-01-01 00:03:52.459,1900-01-01 00:03:58.539,232.459,238.539,video(232.459-238.539).mp4
C-lM9br1t-c-00:03:58.539-00:04:08.680,C-lM9br1t-c,00:03:58.539,00:04:08.680,36 have died including 9-year-old Janari Ricks who was shot and killed Friday night.,36 have died including 9-year-old janari ricks who was shot and killed friday night,,train,1900-01-01 00:03:58.539,1900-01-01 00:04:08.680,238.539,248.68,video(238.539-248.68).mp4
